original_product_id,class_name,return_reason_text,article_type,product_id,image_filename
1081,Dresses,"I am absolutely shocked that so many people love this dress. maybe i should have sized up and reconsidered, but i still don't think it would have worked. the fabric is very soft but that's where it's qualities, for me, ended. the knot felt huge to me and definitely added unnecessary size to my already curvy hips. (for reference i'm 5'4"" and 125, hourglass. 32dd .) the cut at the bottom also felt very strange and restrictive to me, like i would have had to take smaller steps to walk around in it.",Dresses,48486,48486.jpg
1084,Dresses,This looked nothing like the picture on me. was long and very unflattering. belled out greatly at the bottom also. the material was thick which is why i give it three starts for quality. but overall awkward.,Dresses,32379,32379.jpg
1084,Dresses,"I recommend this dress because it is beautiful, stylish and well made even though it did not work for me. i tried the small and extra small. the first - way too big, lengthwise (hit my knees) as well as in the shoulders - the latter to tight across the chest - not for me but worth a try. i am typically a small with usually never have a problem with length.",Dresses,27224,27224.jpg
1072,Dresses,"Although i love retailer, this product isn't the quality or presentation i expect from them. the dress arrived stuffed into a small plastic bag and was a crumpled mess. the fabric wasn't soft and fluid as i expected, but rather was stiff and a little scratchy. i purchased the ecru version, which was also slightly darker than the photo showed. i returned the dress and will keep looking.",Dresses,38830,38830.jpg
1072,Dresses,"I ordered the ivory of this dress, expecting it to be a nice dress i could wear into my second trimester of pregnancy. instead, i received a dress that looks like a ugly, vintage-gone-wrong curtain of fabric. the 'ivory' is the color of yellowed newspapers. the fabric was cheap and had thread pieces sticking up all over the place. i would've been better off sewing myself a dress out of drapes a la gone with the wind or sound of music. the fit isn't that great, either. big and boxy. it could acco",Dresses,54974,54974.jpg
1020,Skirts,"The material is horrible, it's heavy and cheap. the skirt does not ""flow"" as it appears in the photo. instead the bottom part of the skirt just stands out like ruffles. am returning.",Skirts,6857,6857.jpg
1095,Dresses,"I purchased the dress with the bow-back shift in peach because i loved it's nautical theme pattern.  when i recurve do the dress, i found it to be stiff and boxy.  being a petite, short-waisted person, the top portion of the stress hung on my body awkwardly.  my bra strap was showing in the back, and the dress needed to be pulled up about 2 inches to properly sit on my frame.  
i returned the dress",Dresses,35434,35434.jpg
1095,Dresses,"As soon as i saw this dress, i absolutely fell in love with it. when i got it, i noticed it was slightly small, but figured i could deal with it. i was packing for my vacation and tried it on again just last night and i noticed the bow is coming off the back. i could fix it, but honestly a dress shouldn't start falling apart before you even wear it. it's cut on the small side. wish i tried the larger one, but now it's sold out. and i was kind of disappointed there were no pockets as pictured. i",Dresses,43667,43667.jpg
1095,Dresses,On a hot summer 90 degree day the blue ink on the dress stained the dress and my new tory burch bag. i would never have expected that the blue print would bleed all over me and my new dress. great dress and such a wonderful fit...too bad its unwearable now.,Dresses,24876,24876.jpg
1089,Dresses,"I was so excited to order this dress. i loved that it had a normal neck, nice length, and there wasn't a hole in the back. but this dress is just plain awful. the top fit tight across the bust, it flattened me out like i was wearing a too tight sports bra. then the back zipper puckered and bumped up like there is too much zipper for the fabric. i could not get the zipper to lay flat. the fabric is itchy and very cheap feeling. on top of it all the colors are much brighter than they appear in the",Dresses,18895,18895.jpg
1053,Pants,"I wished these fit a little better. unfortunately, they were a little tight in the thighs and if i didn't pull the waist of the pants up, i had sagging crotch and the pockets hung out. needless to say i made a return.",Trousers,48394,48394.jpg
1089,Dresses,"I had a dress that felt like this in 1993. it jiggles, even if you don't. no amount of spanx can cure a dress jiggling of its own accord. the neckline that i had thought would be classic instead veered into frumpy. all in all i felt like it belonged in a discount store surrounded by polyester brethren.",Dresses,49630,49630.jpg
1022,Jeans,It's way more distressed than it looks in the picture and that was a no for me.,Jeans,16522,16522.jpg
994,Skirts,I loved this skirt on the rack. but it was not lined and super scratchy when worn. i could barely wear it for the length it took to try it on. so sad. such a gorgeous skirt.,Skirts,39330,39330.jpg
1110,Dresses,"I loved this dress when i saw it in the store. the colors, weight, fabric. love. love. love. 
unfortunately i have to agree with other reviewers, the pockets and the positing of the draw string made my hips look unflatteringly large. i tried on a size 0 petite, which is my usual size. all flowed nicely except for when you get to the pockets. truly disappointed as it was beautiful in every other way. but in the end, i had to pass.",Dresses,43677,43677.jpg
1097,Dresses,Unforgiving to even your smallest imperfections.,Dresses,37911,37911.jpg
1087,Dresses,This dress looks so cute in the pictures-i love the style. ordered typical size and it was huge-felt like many sizes too big.,Dresses,57036,57036.jpg
1095,Dresses,The fabric and colors of this dress are beautiful but the fit is terrible. i had to go up a size to get a fit in the waist but it was then incredibly loose in the shoulders. what a pity. had to return.,Dresses,43513,43513.jpg
